,date_index,total,male,female,others,covishield,covaxin,today,tot_dose_1,tot_dose_2,total_doses,vac_18_25,vac_25_40,vac_40_60,above_60,aefi,today_dose_one,today_dose_two,today_male,today_female,today_others,today_aefi,sputnik,yesterday_vac,yesterday_dose_one,yesterday_dose_two,zycov,tot_pd,today_dose_pd,yesterday_dose_pd,corbevax,covovax,dates_vaccine
184,184,715666177,374220417,337845329,152537,627103615,84302419,8557815,547220895.0,168445282.0,715666177.0,0.0,0.0,0.0,0.0,29500.0,5963458.0,2594357.0,4384700.0,4170805.0,2307.0,108.0,812249.0,7822475.0,5324558.0,2497917.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-09-08
185,185,722954230,378072282,341279649,154405,633947433,84737995,6693636,552246832.0,170707398.0,722954230.0,0.0,0.0,0.0,0.0,29500.0,4580235.0,2113401.0,3562553.0,3129310.0,1768.0,93.0,820908.0,8622613.0,6014940.0,2607673.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-09-09
186,186,729777294,381527720,344645177,156503,640334853,85167250,6470612,556962147.0,172815147.0,729777294.0,0.0,0.0,0.0,0.0,29565.0,4449696.0,2020916.0,3280680.0,3187895.0,2031.0,78.0,827297.0,6736564.0,4615118.0,2121446.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-09-10
187,187,737398347,385449751,348342362,158340,647141580,85970399,7223940,561528219.0,175870128.0,737398347.0,0.0,0.0,0.0,0.0,29738.0,4271628.0,2952312.0,3725377.0,3496835.0,1724.0,112.0,838474.0,6508388.0,4479503.0,2028885.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-09-11
188,188,743036504,388143572,351285503,159535,652236127,86509664,5277991,565270351.0,177766153.0,743036504.0,0.0,0.0,0.0,0.0,0.0,3476499.0,1801492.0,2520511.0,2756351.0,1126.0,22.0,842819.0,7267239.0,4305098.0,2962141.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-09-12
189,189,751423973,392306375,355507806,161898,659831678,87294866,7782798,570932905.0,180491068.0,751423973.0,0.0,0.0,0.0,0.0,29875.0,5199663.0,2583135.0,3883904.0,3896672.0,2215.0,95.0,849535.0,5315547.0,3504735.0,1810812.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-09-13
190,190,758096544,395668605,358816369,163676,665829503,87962979,6069050,575085890.0,183010654.0,758096544.0,0.0,0.0,0.0,0.0,29948.0,3701348.0,2367702.0,3076187.0,2991204.0,1657.0,83.0,856168.0,7837111.0,5243230.0,2593881.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-09-14
191,191,764905524,399126934,362165376,165320,672024464,88571055,6395823,579080644.0,185824880.0,764905524.0,0.0,0.0,0.0,0.0,30025.0,3705468.0,2690355.0,3259638.0,3134624.0,1557.0,101.0,862111.0,6099696.0,3724183.0,2375513.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-09-15
192,192,771657493,402556574,365486126,166899,678270835,89071064,6339917,583073994.0,188583499.0,771657493.0,0.0,0.0,0.0,0.0,30100.0,3702927.0,2636990.0,3226639.0,3111783.0,1492.0,64.0,867700.0,6434660.0,3734262.0,2700398.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-09-16
193,193,798313812,415838319,378854501,173098,702951279,91035552,3348921,598419255.0,199894557.0,798313812.0,0.0,0.0,0.0,0.0,30202.0,1640600.0,1708321.0,1748409.0,1599691.0,820.0,29.0,879087.0,6681131.0,3945631.0,2735500.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-09-17
194,194,803624468,418506837,381495435,174302,707791762,91500624,8485949,601539069.0,202085399.0,803624468.0,0.0,0.0,0.0,0.0,30291.0,4581731.0,3904218.0,4339296.0,4144661.0,1990.0,113.0,884188.0,23018384.0,13561741.0,9456643.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-09-18
195,195,807724879,420513462,383588313,175210,711174873,92214075,3746016,604099687.0,203625192.0,807724879.0,0.0,0.0,0.0,0.0,30319.0,2322202.0,1423814.0,1829053.0,1916128.0,832.0,35.0,888037.0,8525703.0,4609378.0,3916325.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-09-19
196,196,817737078,425416505,388694909,177770,719913351,93482176,9562845,610046357.0,207690721.0,817737078.0,0.0,0.0,0.0,0.0,30404.0,5651943.0,3910902.0,4682585.0,4877775.0,2485.0,173.0,893657.0,3766067.0,2336798.0,1429269.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-09-20
197,197,825814670,429363688,392823201,179887,726820840,94646599,7500615,614923553.0,210891117.0,825814670.0,0.0,0.0,0.0,0.0,30515.0,4501972.0,2998643.0,3668739.0,3829881.0,1991.0,136.0,899337.0,9618566.0,5690398.0,3928168.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-09-21
198,198,833305178,433123677,396551797,181810,733325097,95627868,7088548,619061714.0,214243464.0,833305178.0,0.0,0.0,0.0,0.0,30515.0,3869927.0,3218621.0,3563260.0,3523456.0,1830.0,143.0,904319.0,7539234.0,4531214.0,3008020.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-09-22
199,199,840840734,436868771,400340156,183913,739826345,96657307,7164049,623457511.0,217383223.0,840840734.0,0.0,0.0,0.0,0.0,30730.0,4157900.0,3006149.0,3563221.0,3598813.0,2014.0,160.0,909188.0,7121502.0,3892564.0,3228938.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-09-23
200,200,848268777,440603058,404032031,185794,746279929,97626083,7055013,627745433.0,220523344.0,848268777.0,0.0,0.0,0.0,0.0,30800.0,4037770.0,3017243.0,3548839.0,3504381.0,1790.0,128.0,914871.0,7201893.0,4185395.0,3016498.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-09-24
201,201,855426707,444225855,407565436,187522,752631179,98423166,6790194,631408423.0,224018284.0,855426707.0,0.0,0.0,0.0,0.0,30854.0,3426732.0,3363462.0,3439784.0,3348759.0,1651.0,81.0,924468.0,7086752.0,4060515.0,3026237.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-09-25
202,202,859522783,446208912,409677658,188319,756336670,98809159,3781348,633807681.0,225715102.0,859522783.0,0.0,0.0,0.0,0.0,30894.0,2185714.0,1595634.0,1829116.0,1951505.0,726.0,15.0,929060.0,6824961.0,3451262.0,3373699.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-09-26
203,203,870038383,451372239,415026603,191647,765958812,99695863,10131644,640185193.0,229853190.0,870038383.0,0.0,0.0,0.0,0.0,30978.0,6142957.0,3988687.0,4975869.0,5152512.0,3260.0,128.0,935814.0,3802579.0,2201241.0,1601338.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-09-27
204,204,876035667,454460371,417934038,193364,771239574,100405063,5377236,643464523.0,232571144.0,876035667.0,0.0,0.0,0.0,0.0,31033.0,2889878.0,2487358.0,2782735.0,2592948.0,1552.0,78.0,943136.0,10192675.0,6183661.0,4009014.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-09-28
205,205,882847240,457925540,421278735,195071,777029932,101419806,6493279,647080489.0,235766751.0,882847240.0,0.0,0.0,0.0,0.0,31095.0,3427536.0,3065743.0,3306667.0,3184982.0,1630.0,123.0,949608.0,5399832.0,2904900.0,2494932.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-09-29
206,206,889587688,461358057,424584923,196814,783021938,102161844,6399165,650834927.0,238752761.0,889587688.0,0.0,0.0,0.0,0.0,31173.0,3554347.0,2844818.0,3262242.0,3135237.0,1684.0,116.0,956012.0,6521070.0,3444683.0,3076387.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-09-30
207,207,896805857,464973370,428185718,198875,789359266,103035661,6885214,654910067.0,241895790.0,896805857.0,0.0,0.0,0.0,0.0,31276.0,3870617.0,3014597.0,3448949.0,3434285.0,1977.0,95.0,963036.0,6426879.0,3574963.0,2851916.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-10-01
208,208,904477384,468709770,432119111,200609,795992775,104065625,7298929,658847567.0,245629817.0,904477384.0,0.0,0.0,0.0,0.0,31331.0,3717661.0,3581268.0,3551685.0,3745587.0,1655.0,90.0,971090.0,6915441.0,3891312.0,3024129.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-10-02
209,209,907323779,470108132,433566548,201205,798469309,104430999,2328311,660432639.0,246891140.0,907323779.0,0.0,0.0,0.0,0.0,31360.0,1289577.0,1038734.0,1152450.0,1175373.0,488.0,15.0,975577.0,7352387.0,3748756.0,3603631.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-10-03
210,210,914772873,473748461,437373072,203446,805040962,105302039,7200567,664377459.0,250395414.0,914772873.0,0.0,0.0,0.0,0.0,31360.0,3803878.0,3396689.0,3520105.0,3678276.0,2182.0,110.0,981978.0,2339176.0,1297104.0,1042072.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-10-04
211,211,921144948,476903773,440588279,205002,810698520,106011278,5898966,667859304.0,253285644.0,921144948.0,0.0,0.0,0.0,0.0,31584.0,3198549.0,2700417.0,2926718.0,2970797.0,1449.0,87.0,987256.0,7232319.0,3824975.0,3407344.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-10-05
212,212,925713668,479224956,442834659,206159,814700426,106573658,4260565,670143948.0,255569720.0,925713668.0,0.0,0.0,0.0,0.0,31625.0,2096180.0,2164385.0,2172154.0,2087331.0,1080.0,64.0,991690.0,5928622.0,3219038.0,2709584.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-10-06
213,213,931106816,481988645,445462921,207356,819469099,107193651,4979516,673152624.0,257954192.0,931106816.0,0.0,0.0,0.0,0.0,31701.0,2775917.0,2203599.0,2559842.0,2418572.0,1102.0,84.0,996172.0,4291506.0,2115972.0,2175534.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-10-07
214,214,939256760,486056221,449543088,209557,826624532,108183026,7859937,677439880.0,261816880.0,939256760.0,0.0,0.0,0.0,0.0,31763.0,4112282.0,3747655.0,3923717.0,3934073.0,2144.0,113.0,1001308.0,5003283.0,2791750.0,2211533.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-10-08
215,215,946367868,489627406,453081288,211280,832926734,108983644,6639227,681131427.0,265236441.0,946367868.0,0.0,0.0,0.0,0.0,31763.0,3425169.0,3214058.0,3337371.0,3300258.0,1596.0,83.0,1009596.0,7893161.0,4133314.0,3759847.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-10-09
216,216,951358214,492148163,455549881,212276,837427425,109469696,4624736,683634915.0,267723299.0,951358214.0,0.0,0.0,0.0,0.0,31835.0,2282789.0,2341947.0,2339165.0,2284653.0,917.0,40.0,1013199.0,6672067.0,3446889.0,3225178.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-10-10
217,217,958326606,495652825,459011850,214037,843570837,110290166,6537224,687196647.0,271129959.0,958326606.0,0.0,0.0,0.0,0.0,31867.0,3331434.0,3205790.0,3291260.0,3244287.0,1676.0,81.0,1017709.0,4646990.0,2296735.0,2350255.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-10-11
218,218,963825324,498480428,461681722,215280,848483579,110871925,5035095,690050149.0,273775175.0,963825324.0,0.0,0.0,0.0,0.0,31916.0,2596264.0,2438831.0,2595618.0,2438349.0,1128.0,82.0,1021926.0,6569201.0,3351852.0,3217349.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-10-12
219,219,967623158,500450139,463508987,216138,851901187,111248642,3541661,691814046.0,275809112.0,967623158.0,0.0,0.0,0.0,0.0,31916.0,1632334.0,1909327.0,1841104.0,1699744.0,813.0,50.0,1025435.0,5054855.0,2608053.0,2446802.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-10-13
220,220,970856576,502116394,465075435,216853,854790412,111589599,3007303,693286741.0,277569835.0,970856576.0,0.0,0.0,0.0,0.0,31985.0,1356668.0,1650635.0,1551719.0,1454915.0,669.0,59.0,1028671.0,3558082.0,1641064.0,1917018.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-10-14
221,221,971854116,502631691,465557429,217102,855713449,111661598,827762,693708667.0,278145449.0,971854116.0,0.0,0.0,0.0,0.0,31985.0,335197.0,492565.0,427441.0,400103.0,218.0,18.0,1031175.0,3019927.0,1363788.0,1656139.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-10-15
222,222,976057962,504738156,467653848,218064,859499111,112074482,4100830,695423662.0,280634300.0,976057962.0,0.0,0.0,0.0,0.0,32044.0,1669997.0,2430833.0,2053564.0,2046322.0,943.0,75.0,1036475.0,832279.0,337797.0,494482.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-10-16
223,223,977428006,505437844,468323931,218337,860748460,112192974,1196505,696088908.0,281339098.0,977428006.0,0.0,0.0,0.0,0.0,32060.0,583013.0,613492.0,612815.0,583460.0,230.0,17.0,1038678.0,4113922.0,1676716.0,2437206.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-10-17
224,224,986223421,509773063,472782029,220435,868745550,112987581,8691173,699801987.0,286421434.0,986223421.0,0.0,0.0,0.0,0.0,32114.0,3664950.0,5026223.0,4282210.0,4406873.0,2087.0,129.0,1042396.0,1202239.0,586461.0,615778.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-10-18
225,225,991514685,512059275,475032980,221488,872860809,113407034,4113524,701844080.0,288917557.0,991514685.0,0.0,0.0,0.0,0.0,32138.0,1850451.0,2263073.0,2076928.0,2035631.0,964.0,55.0,1045900.0,8723647.0,3680555.0,5043092.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-10-19
226,226,998533446,514367647,477356002,222637,877043375,113853995,4439454,706353451.0,291590963.0,998533446.0,0.0,0.0,0.0,0.0,32174.0,1867927.0,2571527.0,2213087.0,2225252.0,1115.0,59.0,1048916.0,4129056.0,1858458.0,2270598.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-10-20
227,227,1006233421,519347264,482482436,224593,886297584,114704833,6089572,710957570.0,295275851.0,1006233421.0,0.0,0.0,0.0,0.0,32211.0,2593629.0,3495943.0,2994387.0,3093737.0,1448.0,88.0,1051876.0,4462754.0,1880116.0,2582638.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-10-21
228,228,1013378089,522842840,486129798,226323,892727606,115416225,6806936,713991900.0,299386189.0,1013378089.0,0.0,0.0,0.0,0.0,32211.0,2876801.0,3930135.0,3331411.0,3473868.0,1657.0,136.0,1055130.0,6114208.0,2606490.0,3507718.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-10-22
229,229,1021354307,526724100,490222899,228180,899918017,116197164,7694178,717294872.0,304059435.0,1021354307.0,0.0,0.0,0.0,0.0,32307.0,3168857.0,4525321.0,3744422.0,3947954.0,1801.0,78.0,1059998.0,6835950.0,2892434.0,3943516.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-10-23
230,230,1023078367,527582147,491088512,228580,901482650,116354757,1220618,718074024.0,305004343.0,1023078367.0,0.0,0.0,0.0,0.0,32318.0,547586.0,673032.0,615594.0,604741.0,283.0,11.0,1061832.0,7727025.0,3185665.0,4541360.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-10-24
231,231,1029608352,530752587,494446438,230199,907334202,117030380,6432929,720708246.0,308900106.0,1029608352.0,0.0,0.0,0.0,0.0,32374.0,2582881.0,3850048.0,3122273.0,3309057.0,1599.0,123.0,1064642.0,1227700.0,551694.0,676006.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-10-25
232,232,1035661962,533689289,497561871,231674,912761476,117653977,5560511,723131196.0,312530766.0,1035661962.0,0.0,0.0,0.0,0.0,32434.0,2209227.0,3351284.0,2694711.0,2864432.0,1367.0,98.0,1067381.0,6462122.0,2598118.0,3864004.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-10-26
233,233,1040798365,536204638,500181671,232928,917342641,118206884,4876611,725055524.0,315742841.0,1040798365.0,0.0,0.0,0.0,0.0,32480.0,1808809.0,3067802.0,2387899.0,2487512.0,1200.0,98.0,1069712.0,5581180.0,2220869.0,3360311.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-10-27
234,234,1048476006,539903902,504158200,234776,924290813,118933550,7376983,727995519.0,320480487.0,1048476006.0,0.0,0.0,0.0,0.0,32480.0,2811359.0,4565624.0,3551748.0,3823460.0,1774.0,106.0,1072515.0,4897696.0,1818805.0,3078891.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-10-28
235,235,1054641783,542894759,507331659,236237,929896381,119491366,5655742,730509266.0,324132517.0,1054641783.0,0.0,0.0,0.0,0.0,32637.0,2297014.0,3358728.0,2746449.0,2907960.0,1333.0,122.0,1074908.0,7414172.0,2827833.0,4586339.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-10-29
236,236,1061722126,546320552,510984593,237853,936290424,120173829,6761652,733171855.0,328550271.0,1061722126.0,0.0,0.0,0.0,0.0,32637.0,2512465.0,4249187.0,3269543.0,3490554.0,1555.0,124.0,1078745.0,5679851.0,2308903.0,3370948.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-10-30
237,237,1063441000,547167044,511856573,238255,937862109,120319218,1263257,733933307.0,329507693.0,1063441000.0,0.0,0.0,0.0,0.0,32722.0,559192.0,704065.0,625453.0,637523.0,281.0,15.0,1080545.0,6788974.0,2525788.0,4263186.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-10-31
238,238,1068796182,549796694,514580851,239509,942765139,120769415,5200984,736128383.0,332667799.0,1068796182.0,0.0,0.0,0.0,0.0,32799.0,2122482.0,3078502.0,2553460.0,2646305.0,1219.0,100.0,1082500.0,1272551.0,563000.0,709551.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-11-01
239,239,1073298407,552017547,516861117,240615,946844973,121190208,4082345,737884266.0,335414141.0,1073298407.0,0.0,0.0,0.0,0.0,32799.0,1574664.0,2507681.0,2009971.0,2071361.0,1011.0,116.0,1084098.0,5223620.0,2134279.0,3089341.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-11-02
240,240,1076627664,553687411,518519820,241305,949846945,121516085,3065296,739189510.0,337438154.0,1076627664.0,0.0,0.0,0.0,0.0,32950.0,1189616.0,1875680.0,1539205.0,1525440.0,650.0,76.0,1085506.0,4105443.0,1585137.0,2520306.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-11-03
241,241,1077380188,554062044,518897565,241451,950537397,121577643,558913,739477582.0,337902606.0,1077380188.0,0.0,0.0,0.0,0.0,32959.0,199296.0,359617.0,278372.0,280439.0,102.0,15.0,1086020.0,3083397.0,1197824.0,1885573.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-11-04
242,242,1079517860,555122433,519974358,241941,952496712,121754589,2053029,740209218.0,339308642.0,1079517860.0,0.0,0.0,0.0,0.0,32982.0,696741.0,1356288.0,1018412.0,1034148.0,468.0,67.0,1087431.0,563093.0,200716.0,362377.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-11-05
243,243,1082515108,556612967,521480423,242590,955202742,122043428,2819641,741012212.0,341502896.0,1082515108.0,0.0,0.0,0.0,0.0,33028.0,734626.0,2085015.0,1401060.0,1417967.0,614.0,49.0,1089810.0,2066590.0,701841.0,1364749.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-11-06
244,244,1085078077,557906804,522748797,243348,957549657,122258436,2354970,741901994.0,343176083.0,1085078077.0,0.0,0.0,0.0,0.0,33077.0,812572.0,1542398.0,1189616.0,1164660.0,694.0,17.0,1090856.0,2831437.0,740456.0,2090981.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-11-07
245,245,1091116115,560933286,525758616,245085,963065430,122778644,5874968,743728094.0,347388021.0,1091116115.0,0.0,0.0,0.0,0.0,33077.0,1755965.0,4119003.0,2941009.0,2932427.0,1531.0,162.0,1092913.0,2373297.0,821608.0,1551689.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-11-08
246,246,1096713028,563722357,528564992,246551,968139879,123299280,5237586,745367580.0,351345448.0,1096713028.0,0.0,0.0,0.0,0.0,33255.0,1501316.0,3736270.0,2607509.0,2628688.0,1388.0,125.0,1094741.0,5896426.0,1765558.0,4130868.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-11-09
247,247,1102688458,566669979,531591379,247972,973528193,123884730,5722747,746844650.0,355843808.0,1102688458.0,0.0,0.0,0.0,0.0,33316.0,1381815.0,4340932.0,2818834.0,2902543.0,1370.0,134.0,1096407.0,5258251.0,1509582.0,3748669.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-11-10
248,248,1108298674,569448088,534422115,249343,978600270,124421367,5341461,748342860.0,359955814.0,1108298674.0,0.0,0.0,0.0,0.0,33401.0,1411804.0,3929657.0,2642723.0,2697416.0,1321.0,144.0,1097909.0,5745928.0,1388964.0,4356964.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-11-11
249,249,1114396020,572447589,537518361,250942,984104782,125012482,5802167,750171202.0,364224818.0,1114396020.0,0.0,0.0,0.0,0.0,33468.0,1721287.0,4080880.0,2851876.0,2948749.0,1542.0,125.0,1099628.0,5367314.0,1421291.0,3946023.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-11-12
250,250,1120450715,575438110,540580977,252500,989545357,125623852,5705522,751926438.0,368524277.0,1120450715.0,0.0,0.0,0.0,0.0,33527.0,1617998.0,4087524.0,2817571.0,2886477.0,1474.0,168.0,1102378.0,5829864.0,1733467.0,4096397.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-11-13
251,251,1123736983,577045705,542258865,253285,992435392,126019010,2989998,752997696.0,370739287.0,1123736983.0,0.0,0.0,0.0,0.0,33546.0,941982.0,2048016.0,1459806.0,1529468.0,724.0,23.0,1103453.0,5731158.0,1629337.0,4101821.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-11-14
252,252,1130031910,580175285,545422556,254941,998126790,126620842,5933507,755008140.0,375023770.0,1130031910.0,0.0,0.0,0.0,0.0,33603.0,1853585.0,4079922.0,2950216.0,2981715.0,1576.0,135.0,1105150.0,3008574.0,950544.0,2058030.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-11-15
253,253,1137206334,583689362,549081076,256768,1004599746,127320687,6728708,757296585.0,379909749.0,1137206334.0,0.0,0.0,0.0,0.0,33793.0,2104862.0,4623846.0,3292137.0,3434825.0,1746.0,125.0,1106773.0,5959374.0,1866020.0,4093354.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-11-16
254,254,1144912336,587471588,553002847,258773,1011537914,128087025,7291577,759410871.0,385501465.0,1144912336.0,0.0,0.0,0.0,0.0,34123.0,1947547.0,5344030.0,3578301.0,3711397.0,1879.0,209.0,1108269.0,6764380.0,2121270.0,4643110.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-11-17
255,255,1152594983,591245601,556909452,260802,1018445574,128860564,7234769,761856639.0,390738344.0,1152594983.0,0.0,0.0,0.0,0.0,34543.0,2267879.0,4966890.0,3553139.0,3679710.0,1919.0,141.0,1109717.0,7325956.0,1961667.0,5364289.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-11-18
256,256,1158244473,594051627,559751399,262319,1023546598,129407476,5117162,763753900.0,394490573.0,1158244473.0,0.0,0.0,0.0,0.0,34543.0,1663391.0,3453771.0,2540864.0,2574909.0,1389.0,128.0,1111271.0,7272740.0,2286850.0,4985890.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-11-19
257,257,1165294130,597509123,563341838,264041,1029928682,130072811,6671774,765993722.0,399300408.0,1165294130.0,0.0,0.0,0.0,0.0,34903.0,2068004.0,4603770.0,3267785.0,3402363.0,1626.0,199.0,1113509.0,5145191.0,1678160.0,3467031.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-11-20
258,258,1169062715,599363871,565254830,264886,1033296700,130472489,3259698,767443285.0,401619430.0,1169062715.0,0.0,0.0,0.0,0.0,34992.0,1223388.0,2036310.0,1600934.0,1658053.0,711.0,34.0,1114398.0,6708319.0,2085819.0,4622500.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-11-21
259,259,1176594594,603053033,569095545,266888,1040106893,131192531,7126888,769926237.0,406668357.0,1176594594.0,0.0,0.0,0.0,0.0,35128.0,2288432.0,4838456.0,3488988.0,3636001.0,1898.0,220.0,1116042.0,3285388.0,1238541.0,2046847.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-11-22
260,260,1184727017,607032812,573246099,268978,1047481406,131948803,7591115,772554650.0,412172367.0,1184727017.0,0.0,0.0,0.0,0.0,35260.0,2393324.0,5197791.0,3710445.0,3878713.0,1957.0,147.0,1117680.0,7168387.0,2309737.0,4858650.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-11-23
261,261,1194163114,611669440,578043216,271330,1056057598,132807370,8947578,775238504.0,418924610.0,1194163114.0,0.0,0.0,0.0,0.0,35459.0,2470895.0,6476683.0,4393591.0,4551752.0,2235.0,264.0,1119018.0,7633916.0,2415401.0,5218515.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-11-24
262,262,1203022328,616004977,582564605,273618,1064060938,133661916,8315296,778062350.0,424959978.0,1203022328.0,0.0,0.0,0.0,0.0,35631.0,2596739.0,5718557.0,4064590.0,4248552.0,2153.0,208.0,1120346.0,9000907.0,2495705.0,6505202.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-11-25
263,263,1210909350,619876095,586578382,275745,1071201476,134407183,7292039,780619191.0,430290159.0,1210909350.0,0.0,0.0,0.0,0.0,35770.0,2313771.0,4978268.0,3578066.0,3711992.0,1980.0,178.0,1121563.0,8361865.0,2617472.0,5744393.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-11-26
264,264,1219691507,624180895,591053593,277891,1079196575,135191759,8221782,783404282.0,436287225.0,1219691507.0,0.0,0.0,0.0,0.0,35770.0,2545863.0,5675919.0,4026901.0,4192851.0,2030.0,164.0,1124045.0,7333869.0,2334143.0,4999726.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-11-27
265,265,1224430959,626533676,593439192,278963,1083421339,135704911,4155737,785200339.0,439230620.0,1224430959.0,0.0,0.0,0.0,0.0,35920.0,1538016.0,2617721.0,2059670.0,2095118.0,949.0,33.0,1125581.0,8263585.0,2565609.0,5697976.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-11-28
266,266,1232700453,630652893,597587294,281138,1090939962,136453732,7819598,787789011.0,444911442.0,1232700453.0,0.0,0.0,0.0,0.0,36176.0,2391268.0,5428330.0,3895552.0,3921968.0,2077.0,307.0,1127631.0,4185745.0,1552957.0,2632788.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-11-29
267,267,1241392075,634992486,601937100,283361,1098824692,137258394,8035754,790594807.0,450797268.0,1241392075.0,0.0,0.0,0.0,0.0,36176.0,2552683.0,5483071.0,4011663.0,4022059.0,2031.0,201.0,1129861.0,7855976.0,2408779.0,5447197.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-11-30
268,268,1249869106,639275932,606128495,285551,1106532101,138026064,7974702,792887779.0,456981327.0,1249869106.0,0.0,0.0,0.0,0.0,36339.0,2097083.0,5877619.0,4032710.0,3939965.0,2027.0,210.0,1131813.0,8078978.0,2571975.0,5507003.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-12-01
269,269,1257727310,643228211,610032334,287637,1113727347,138687027,7308953,795175018.0,462552292.0,1257727310.0,0.0,0.0,0.0,0.0,36558.0,2095519.0,5213434.0,3676879.0,3630166.0,1907.0,149.0,1133808.0,8013894.0,2112613.0,5901281.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-12-02
270,270,1265579246,647193510,613916973,289635,1120915784,139348296,7312486,797553875.0,468025371.0,1265579246.0,0.0,0.0,0.0,0.0,36558.0,2179418.0,5133068.0,3694187.0,3616472.0,1827.0,143.0,1136038.0,7347249.0,2111761.0,5235488.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-12-03
